direccion,latitude,longitude,numero,compromiso,accion
RAVIGNANI 1883 Y COSTA RICA,-34.58046947,-58.43783661,33,200 estaciones de Eco Bici(2017),ECOBICI - RAVIGNANI (145)
AV. SANTA FE Y AV. SARMIENTO,-34.58012734,-58.42099704,33,200 estaciones de Eco Bici(2017),ECOBICI - PLAZA ITALIA (5)
ZAPIOLA Y DORREGO,-34.58003612,-58.44178851,33,200 estaciones de Eco Bici(2017),ECOBICI - DISTRITO AUDIOVISUAL (20)
RAVIGNANI 2171 Y GUATEMALA,-34.57819095,-58.43523361,33,200 estaciones de Eco Bici(2017),ECOBICI - RAVIGNANI Y GUATEMALA (182)
PACIFICO,-34.5777875,-58.42631986,33,200 estaciones de Eco Bici(2017),ECOBICI - PACIFICO (14)
AV FIGUEROA ALCORTA Y SAN MARTIN DE TOURS,-34.57741462,-58.40353315,33,200 estaciones de Eco Bici(2017),ECOBICI - MALBA (103)
AV DEL LIBERTADOR Y AV SARMIENTO,-34.57548532,-58.41459488,33,200 estaciones de Eco Bici(2017),ECOBICI - ZOOLOGICO (44)
GODOY CRUZ 3291 ENTRE AV DEL LIBERTADOR Y SEGUI,-34.57296237,-58.42021025,33,200 estaciones de Eco Bici(2017),ECOBICI - GODOY CRUZ Y LIBERTADOR (160)
GRAL URQUIZA Y RONDEAU,-34.63651941,-58.40759198,33,200 estaciones de Eco Bici(2017),ECOBICI - URQUIZA (41)
LAS CASAS 3587 ENTRE AV. BOEDO Y ALZAGA,-34.63514804,-58.41577504,33,200 estaciones de Eco Bici(2017),ECOBICI - LAS CASAS (140)
HOSPITAL GARRAHAN: AV BRASIL Y PICHINCHA,-34.63043769,-58.39594436,33,200 estaciones de Eco Bici(2017),ECOBICI - HOSPITAL GARRAHAN (107)
PERU 490 Y VENEZUELA,-34.61365039,-58.3745525,33,200 estaciones de Eco Bici(2017),ECOBICI - VENEZUELA (72)
RIVADAVIA Y CARLOS PELLEGRINI,-34.60823179,-58.38091227,33,200 estaciones de Eco Bici(2017),ECOBICI - RIVADAVIA Y 9 DE JULIO (191)
AYACUCHO ENTRE PERON JUAN Y BARTOLOME MITRE,-34.60757265,-58.39492731,33,200 estaciones de Eco Bici(2017),ECOBICI - AYACUCHO (76)
RAWSON ENTRE POTOSI Y DIAZ VELEZ,-34.6074295,-58.42626664,33,200 estaciones de Eco Bici(2017),ECOBICI - HOSPITAL ITALIANO (82)
"AV. PATRICIAS ARGENTINAS 401, ENTRE JUANA DE IBARBOUROU Y AV. MACHADO",-34.60457178,-58.4342428,33,200 estaciones de Eco Bici(2017),ECOBICI - INSTITUTO LELOIR (74)
GUARDIA VIEJA 3302,-34.60289114,-58.41158489,33,200 estaciones de Eco Bici(2017),ECOBICI - CARLOS GARDEL (96)
MAIPU 820,-34.59851552,-58.37690072,33,200 estaciones de Eco Bici(2017),ECOBICI - CORDOBA (62)
ING. BUTTY Y LEANDRO N. ALEM,-34.59632739,-58.37185787,33,200 estaciones de Eco Bici(2017),ECOBICI - INGENIERO BUTTY (35)
ARENALES Y CERRITO,-34.59409984,-58.38257046,33,200 estaciones de Eco Bici(2017),ECOBICI - ARENALES (22)
NICARAGUA 5690 ENTRE BONPLAND Y FITZ ROY,-34.58103992,-58.43438251,33,200 estaciones de Eco Bici(2017),ECOBICI - NICARAGUA (133)
SANTA FE 5327 ENTRE DORREGO Y AREVALO,-34.57518967,-58.43462632,33,200 estaciones de Eco Bici(2017),ECOBICI - MINISTRO CARRANZA (58)
HIPOLITO YRIGOYEN ENTRE MUÑIZ Y LA PLATA,-34.61506435,-58.42878106,33,200 estaciones de Eco Bici(2017),ECOBICI - HIPOLITO YRIGOYEN (167)
ROQUE SAENZ PEÑA Y SUIPACHA,-34.60464174,-58.37965184,33,200 estaciones de Eco Bici(2017),ECOBICI - DIAGONAL NORTE (42)
RECONQUISTA 716 Y AV CORDOBA,-34.59946925,-58.37272352,33,200 estaciones de Eco Bici(2017),ECOBICI - RECONQUISTA (63)
AUSTRIA 2080 ENTRE FRENCH Y JUNCAL,-34.58819146,-58.40436108,33,200 estaciones de Eco Bici(2017),ECOBICI - AUSTRIA Y FRENCH (200)
ESTADOS UNIDOS 3568 ENTRE BOEDO Y MAZA,-34.62243894,-58.41588155,33,200 estaciones de Eco Bici(2017),ECOBICI - ESTADOS UNIDOS Y BOEDO (199)
CATULO CASTILLO 2896 Y DEAN FUNES,-34.63438001,-58.40413806,33,200 estaciones de Eco Bici(2017),ECOBICI - HOSPITAL SARDA (198)
QUINTINO BOCAYUVA Y DON BOSCO,-34.61359626,-58.42348086,33,200 estaciones de Eco Bici(2017),ECOBICI - QUINTINO BOCAYUVA (197)
PI Y MARGALL 750 ENTRE NECOCHEA Y ALTE. BROWN,-34.62777634,-58.36601905,33,200 estaciones de Eco Bici(2017),ECOBICI - HOSPITAL ARGERICH (196)
AV JUAN DE GARAY Y LUIS SAENZ PEÑA,-34.62704914,-58.38745383,33,200 estaciones de Eco Bici(2017),ECOBICI - PLAZA GARAY (195)
"PERON, JUAN DOMINGO TTE 3989 ENTRE FRANCISCO ACUÑA DE FIGUEROA Y MEDRANO",-34.60595248,-58.42257204,33,200 estaciones de Eco Bici(2017),ECOBICI - PERÓN Y ACUÑA DE FIGUEROA (194)
ARENALES 2882 Y AGUERO,-34.59111088,-58.40597385,33,200 estaciones de Eco Bici(2017),ECOBICI - ARENALES Y AGÜERO (193)
TALCAHUANO 1034 Y MARCELO T DE ALVEAR,-34.5977988,-58.3856151,33,200 estaciones de Eco Bici(2017),ECOBICI - TALCAHUANO (192)
JUNCAL 3320 Y JERONIMO SALGUERO,-34.58507776,-58.41122742,33,200 estaciones de Eco Bici(2017),ECOBICI - JUNCAL (190)
POSADAS 1350 ENTRE MONTEVIDEO Y RODRIGUEZ PEÑA,-34.58847469,-58.38558602,33,200 estaciones de Eco Bici(2017),ECOBICI - POSADAS (189)
ARANGUREN 188 ENTRE PORTUGAL Y EDUARDO ACEVEDO,-34.61079628,-58.43350602,33,200 estaciones de Eco Bici(2017),ECOBICI - ARANGUREN (188)
CHACO 250,-34.61766675,-58.43179118,33,200 estaciones de Eco Bici(2017),ECOBICI - PARQUE RIVADAVIA (187)
ADOLFO ALSINA 2910 Y CATAMARCA,-34.61255129,-58.40714253,33,200 estaciones de Eco Bici(2017),ECOBICI - CATAMARCA (186)
"33 ORIENTALES 1439, ENTRE AV. PAVON Y AV. GARAY",-34.63136997,-58.42178258,33,200 estaciones de Eco Bici(2017),ECOBICI - PAVÓN Y 33 ORIENTALES (185)
PEDRO ECHAGUE 1878 ENTRE COMBATE DE LOS POZOS Y AV ENTRE RIOS,-34.63067891,-58.39131863,33,200 estaciones de Eco Bici(2017),ECOBICI - PEDRO ECHAGUE (184)
MEXICO 1652 ENTRE VIRREY CEVALLOS Y SOLIS,-34.61563763,-58.38969191,33,200 estaciones de Eco Bici(2017),ECOBICI - VIRREY CEVALLOS (183)
CASTRO 680 ENTRE MEXICO Y AGRELO,-34.61980265,-58.42047096,33,200 estaciones de Eco Bici(2017),ECOBICI - CASTRO Y MEXICO (179)
JOSE MARMOL 803 Y ESTADOS UNIDOS,-34.62345741,-58.4248666,33,200 estaciones de Eco Bici(2017),ECOBICI - JOSÉ MARMOL (178)
SENILLOSA 989 Y ZUVIRIA,-34.62830921,-58.42795218,33,200 estaciones de Eco Bici(2017),ECOBICI - SENILLOSA Y ZUVIRÍA (157)
PLAZA ALEMANIA: DEL LIBERTADOR AV Y CAVIA,-34.57784911,-58.40796556,33,200 estaciones de Eco Bici(2017),ECOBICI - PLAZA ALEMANIA (156)
PQUE. JOSE E. URIBURU - ALMAFUERTE 300,-34.64172791,-58.4125593,33,200 estaciones de Eco Bici(2017),ECOBICI - PARQUE URIBURU (155)
AV BRASIL 1050 Y LIMA,-34.62745541,-58.37910486,33,200 estaciones de Eco Bici(2017),ECOBICI - CONSTITUCIÓN I (147)
AV BRASIL 1060 Y LIMA,-34.62749408,-58.37923189,33,200 estaciones de Eco Bici(2017),ECOBICI - CONSTITUCIÓN II (148)
ARMENIA 1525 ENTRE GORRITI Y HONDURAS,-34.59055422,-58.4288882,33,200 estaciones de Eco Bici(2017),ECOBICI - ARMENIA Y GORRITI (142)
SOLIS 225 Y ADOLFO ALSINA,-34.61183795,-58.39041055,33,200 estaciones de Eco Bici(2017),ECOBICI - SOLIS Y ALSINA (141)
AZOPARDO 700 Y CHILE,-34.6159264,-58.36747001,33,200 estaciones de Eco Bici(2017),ECOBICI - AZOPARDO Y CHILE (137)
"AV. ROLDAN, BELISARIO Y AV. SARMIENTO",-34.5707414,-58.41129135,33,200 estaciones de Eco Bici(2017),ECOBICI - PLANETARIO (177)
MARCELO T DE ALVEAR 1698 Y RODRIGUEZ PEÑA,-34.59726147,-58.39154878,33,200 estaciones de Eco Bici(2017),ECOBICI - MINISTERIO DE EDUCACIÓN (174)
PASTEUR 501 ENTRE TUCUMAN Y LAVALLE,-34.60324295,-58.39952687,33,200 estaciones de Eco Bici(2017),ECOBICI - PASTEUR (171)
SAN LUIS 2862 ENTRE ECUADOR Y BOULOGNE SUR MER,-34.5997327,-58.40596622,33,200 estaciones de Eco Bici(2017),ECOBICI - SAN LUIS Y ECUADOR (170)
HIPOLITO YRIGOYEN Y 24 DE NOVIEMBRE,-34.61202003,-58.41192476,33,200 estaciones de Eco Bici(2017),ECOBICI - FACULTAD DE PSICOLOGÍA (169)
PLAZA MONSEÑOR MIGUEL DE ANDREA (ANCHORENA 900),-34.59776358,-58.40785166,33,200 estaciones de Eco Bici(2017),ECOBICI - PZA MONSEÑOR M. DE ANCHORENA (165)
BARTOLOME MITRE Y AV PUEYRREDON,-34.60935549,-58.4066168,33,200 estaciones de Eco Bici(2017),ECOBICI - ONCE II (163)
LARREA ENTRE BARTOLOME MITRE Y AV RIVADAVIA,-34.6092391,-58.40194517,33,200 estaciones de Eco Bici(2017),ECOBICI - LARREA Y MARTOLOMÉ MITRE (162)
FITZ ROY 1590 Y GORRITI,-34.58503639,-58.43739683,33,200 estaciones de Eco Bici(2017),ECOBICI - GORRITI (159)
SANTOS DUMONT 4380 Y OTERO,-34.59221248,-58.45292683,33,200 estaciones de Eco Bici(2017),ECOBICI - SANTOS DUMONT Y OTERO (127)
FRAY JUSTO SANTAMARIA DE ORO Y GUATEMALA,-34.58348011,-58.42821717,33,200 estaciones de Eco Bici(2017),ECOBICI - F. J. SANTAMARÍA DE ORO (125)
PERU 1016 ENTRE HUMBERTO PRIMO Y CARLOS CALVO,-34.61994044,-58.37421801,33,200 estaciones de Eco Bici(2017),ECOBICI - HUMBERTO PRIMO (117)
BERUTI Y ECUADOR,-34.59210424,-58.40259838,33,200 estaciones de Eco Bici(2017),ECOBICI - HOSPITAL ALEMÁN (116)
ROSETI 50 Y AV DORREGO,-34.58643989,-58.44598675,33,200 estaciones de Eco Bici(2017),ECOBICI - ROSETI (102)
AV RIVADAVIA Y PARANA,-34.60899159,-58.38765292,33,200 estaciones de Eco Bici(2017),ECOBICI - CONGRESO II (39)
ESTADOS UNIDOS Y LIMA,-34.61861996,-58.38128261,33,200 estaciones de Eco Bici(2017),ECOBICI - ESTADOS UNIDOS (168)
,-34.536219,-58.468096,20,200 Obras y Proyectos por votación ciudadana (2017),Estación Rivadavia
,-34.540677,-58.462436,20,200 Obras y Proyectos por votación ciudadana (2017),Boulevard Comodoro M. Rivadavia - elección de actividad deportiva a sumar
,-34.550608,-58.479956,20,200 Obras y Proyectos por votación ciudadana (2017),Parque Saavedra
,-34.565926,-58.506337,20,200 Obras y Proyectos por votación ciudadana (2017),Parque General Paz
,-34.574568,-58.415056,20,200 Obras y Proyectos por votación ciudadana (2017),Parque 3 de Febrero: propuestas de ampliación del Circuito Aeróbico
,-34.575612,-58.506545,20,200 Obras y Proyectos por votación ciudadana (2017),Patio Deportivo Villa Pueyrredon: elección de cancha para agregar
,-34.579871,-58.441826,20,200 Obras y Proyectos por votación ciudadana (2017),Entorno CMA (Centro Metropolitano Audiovisual)
,-34.580121,-58.430596,20,200 Obras y Proyectos por votación ciudadana (2017),Patio Urbano Paraguay: determinación de su uso
"J. Salguero, Av. Las Heras, Av. Cnel Díaz, Juncal",-34.583857,-58.409058,20,200 Obras y Proyectos por votación ciudadana (2017),Parque Las Heras
,-34.585209,-58.386839,20,200 Obras y Proyectos por votación ciudadana (2017),Parque Thays: participación vecinal para decidir tipo de cancha a construir
,-34.58874,-58.430174,20,200 Obras y Proyectos por votación ciudadana (2017),Plazoleta Julio Cortázar
,-34.588987,-58.411689,20,200 Obras y Proyectos por votación ciudadana (2017),Pasaje Anasagasti
,-34.5927,-58.378803,20,200 Obras y Proyectos por votación ciudadana (2017),Area Ambiental Retiro: propuestas de mejora de los vecinos
,-34.593826,-58.474559,20,200 Obras y Proyectos por votación ciudadana (2017),Parque Isla de La Paternal
,-34.597219,-58.441653,20,200 Obras y Proyectos por votación ciudadana (2017),Patio Gurruchaga: elección de nuevo sector para chicos
,-34.597436,-58.38346,20,200 Obras y Proyectos por votación ciudadana (2017),Puesta en Valor Plaza de la Libertad
,-34.601582,-58.47012,20,200 Obras y Proyectos por votación ciudadana (2017),Metrobus San Martin (Estación Jonte) - 24.845 votos
,-34.603082,-58.431258,20,200 Obras y Proyectos por votación ciudadana (2017),Pasaje Panamá y Troilo: decisión sobre nuevos bancos de madera
,-34.609167,-58.387692,20,200 Obras y Proyectos por votación ciudadana (2017),Plaza del Congreso: decisión vecinal sobre el enrejado de Plaza Lorea
,-34.6108,-58.379116,20,200 Obras y Proyectos por votación ciudadana (2017),Area ambiental Calle Tacuarí: propuestas de vecinos para puesta en valor
,-34.617787,-58.433423,20,200 Obras y Proyectos por votación ciudadana (2017),Entorno Urbano Parque Rivadavia: propuestas de vecinos para puesta en valor
,-34.61873,-58.438208,20,200 Obras y Proyectos por votación ciudadana (2017),Avenidas y centros comerciales a cielo abierto – Av. Rivadavia
,-34.623541,-58.391454,20,200 Obras y Proyectos por votación ciudadana (2017),Bajo Autopista 25 de Mayo y Av. Entre Ríos
,-34.625845,-58.401625,20,200 Obras y Proyectos por votación ciudadana (2017),Bajo Autopista Avenida Jujuy
,-34.627893,-58.395216,20,200 Obras y Proyectos por votación ciudadana (2017),Polo Circo – Etapa 2
,-34.628759,-58.426344,20,200 Obras y Proyectos por votación ciudadana (2017),Bajo Autopista 25 de Mayo y Av. La Plata
,-34.629783,-58.433425,20,200 Obras y Proyectos por votación ciudadana (2017),Bajo Autopista José M. Moreno
,-34.633843,-58.443101,20,200 Obras y Proyectos por votación ciudadana (2017),Parque Chacabuco
,-34.638653,-58.407116,20,200 Obras y Proyectos por votación ciudadana (2017),Parque Patricios
,-34.640677,-58.46812,20,200 Obras y Proyectos por votación ciudadana (2017),Boulevard Bilbao – Etapa 2: puesta en valor propuestas de vecinos
,-34.642268,-58.361978,20,200 Obras y Proyectos por votación ciudadana (2017),Pasaje Garibaldi: propuestas de vecinos
,-34.660701,-58.500121,20,200 Obras y Proyectos por votación ciudadana (2017),Parque Alberdi- Etapa II
,-34.662229,-58.440934,20,200 Obras y Proyectos por votación ciudadana (2017),Estación Soldati
,-34.66345,-58.459489,20,200 Obras y Proyectos por votación ciudadana (2017),Parque Indoamericano
,-34.668118,-58.481594,20,200 Obras y Proyectos por votación ciudadana (2017),Plazoleta de los Milagros
,-34.679384,-58.458315,20,200 Obras y Proyectos por votación ciudadana (2017),Parque de Las Victorias – Etapa 2: propuestas de los vecinos
,-34.685347,-58.463543,20,200 Obras y Proyectos por votación ciudadana (2017),Puesta en valor de calle Soldado de la Frontera (Plazoleta Barrio Gral. Savio)
,-34.562424,-58.458496,20,200 Obras y Proyectos por votación ciudadana (2017),Caniles: elección de priorización de mejora de canil (Plaza Noruega) - 15.036 votos
,-34.564106,-58.479262,20,200 Obras y Proyectos por votación ciudadana (2017),PBN Congreso: elección de nombre Luis Alberto Spinetta - 58.358 votos
,-34.571131,-58.417399,20,200 Obras y Proyectos por votación ciudadana (2017),Buenos Aires Corre (BAC) - 6.359 votos
,-34.576174,-58.483568,20,200 Obras y Proyectos por votación ciudadana (2017),TANGO BA Festival en Teatro 25 de Mayo - 12.214 votos
,-34.578428,-58.416828,20,200 Obras y Proyectos por votación ciudadana (2017),Ecoparque Interactivo - 24.228 votos
,-34.580037,-58.441544,20,200 Obras y Proyectos por votación ciudadana (2017),Previa Masticaren el Espacio Dorrego - 18.280 votos
,-34.584147,-58.408632,20,200 Obras y Proyectos por votación ciudadana (2017),Campaña de concientización sobre heces caninas: en el Parque las Heras - 17.068 votos
,-34.586164,-58.392556,20,200 Obras y Proyectos por votación ciudadana (2017),Elección de Talleres en el Centro Cultural Recoleta - 11.763 votos
,-34.588918,-58.393628,20,200 Obras y Proyectos por votación ciudadana (2017),BAFICI en la Sala: elección de film  - 13.611 votos
,-34.600611,-58.512485,20,200 Obras y Proyectos por votación ciudadana (2017),Actividades para la Jornada Escuela Abierta - 4.622 votos
,-34.604488,-58.458474,20,200 Obras y Proyectos por votación ciudadana (2017),Metrobus San Martin: Elección de nombre Pappo Napolitano - 37.661 votos
,-34.606533,-58.435603,20,200 Obras y Proyectos por votación ciudadana (2017),Taller de Paseo: elección de los vecinos en Parque Centenario - 5.351 votos
,-34.620407,-58.440957,20,200 Obras y Proyectos por votación ciudadana (2017),Mural Multisensorial: elección de mural para Estación Primera Junta Línea A - 11.150 votos
,-34.620682,-58.51957,20,200 Obras y Proyectos por votación ciudadana (2017),FIAB: Ferias Itinerantes de Abastecimiento Barrial en Plaza Terán - 4.117 votos
,-34.629883,-58.48277,20,200 Obras y Proyectos por votación ciudadana (2017),WiFi: Los vecinos eligieron que Plaza Velez Sarsfield tenga WiFi gratis - 13.515 votos
,-34.633843,-58.443101,20,200 Obras y Proyectos por votación ciudadana (2017),Jornada de Adopción de Mascotas: en Parque Chacabuco - 20.487 votos
,-34.633843,-58.443101,20,200 Obras y Proyectos por votación ciudadana (2017),BA BAILA: elección de ritmos para incorporar al concurso (pque. Chacabuco) - 10.463 votos
,-34.653108,-58.434434,20,200 Obras y Proyectos por votación ciudadana (2017),Metrobus Sur: elección de nombre de estación San Lorenzo - 27.074 votos
,-34.65532,-58.506526,20,200 Obras y Proyectos por votación ciudadana (2017),Atenciones veterinarias y castraciones gratuitas: en Plaza Salaberry - 3.979 votos
,-34.697784,-58.469131,20,200 Obras y Proyectos por votación ciudadana (2017),Duatlón: en el Autódromo de la Ciudad - 8.058 votos
,-34.578891,-58.424832,20,200 Obras y Proyectos por votación ciudadana (2017),Centro de Transbordo Pacífico
Av. Francisco Beiró 2555,-34.5927,-58.490609,20,200 Obras y Proyectos por votación ciudadana (2017),PNB Beiró
,-34.601091,-58.383167,20,200 Obras y Proyectos por votación ciudadana (2017),Colón por Dentro
,-34.60982,-58.421286,20,200 Obras y Proyectos por votación ciudadana (2017),Puentes Ferroviarios: cruce peatonal Medrano
,-34.612972,-58.371177,20,200 Obras y Proyectos por votación ciudadana (2017),Pasaje 5 de Julio
,-34.662632,-58.500074,20,200 Obras y Proyectos por votación ciudadana (2017),Relocalización del Mercado de Liniers
P. I. Rivera 4221 /4253,-34.56711,-5847909,12,30 nuevas escuelas con salas de 3 años (2019),Escuela Siglo XXI
Olascoaga 5001,-34.684049,-58.466358,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Jardín de Infantes Integral Nro 9
Besares 4327/4333,-34.553087,-58.489276,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Jardín de Infantes Integral Nro 3
"Palos, Blanes y Villlafañe (Casa Amarilla)",-34.633187,-58.363795,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Escuela Infantil N° 07
Manuel García 370,-34.640163,-58.395403,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Jardín de Infantes Integral Nº 14
Varela 1802,-34.647254,-58.449206,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Jardín de Infantes Integral N° 13
Corporacion Puerto Madero,-34.61858,-58.35757,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Pepirí 185,-34.63996,-58.40887,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Fernandez de la cruz  y Escalada (Villa Olimpica),-34.676206,-58.454757,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Varela y Fernandez de la Cruz,-34.65553,-58.43851,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Catamarca y Belgrano - Manzana 66,-34.61479,-58.40619,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Almafuerte y Ferreyra,-34.64455,-58.41394,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Basualdo 1.700 - Los Bajitos,-34.65329,-58.4878,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Pichincha 1152,-34.62248,-58.39784,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Lagos 2929,-34.6425,-5840318,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Ramón Lista 5448,-34.615845,-58525644,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Monte S/N (Eva Peron 7449),-34.673681,-58.501165,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Bermejo 6675,-34.64064,-58.52231,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Lafayatte 601,-34.64212,-58.39142,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Lafayatte 601,-34.64212,-58.39142,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Emprendimiento Barrio 31,-34.581181,-58.381573,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Polo Walsh
Larrazabal 5430,-34.68553,-58.458406,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Murguiondo y Directorio,-34.65855,-58.4996,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Inicial Polo Mataderos
Venezuela 3269,-34.616394,-58.412163,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Perú 1236,-34.622468,-58.373772,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Chorroarín 305,-34.595032,-58.477036,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Fernandez de la Cruz y Escalada (Papa Francisco),-34.67339,-58.46121,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Castañares 6500,-34.67962,-58.48766,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Letonia y Antártida Argentina,-34.5892,-58.37136,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Fonrouge y Barros Pazos,-34.67687,-58.46756,12,30 nuevas escuelas con salas de 3 años (2019),Cosntrucción escuela - Sin Nombre
Uriburu- Avenida Corrientes - Avenida Pueyrredón - Avenida Rivadavia,-34.609276,-58.397807,31,5 nuevas áreas con prioridad peatonal (2019),Área Ambiental Once
Av. Rivadavia y San Martín,-34.607887,-58.373683,31,5 nuevas áreas con prioridad peatonal (2019),Área Ambiental Microcentro
Cerrito - Avenida Córdoba - Avenida Callao - Avenida Corrientes,-34.6039,-58.386483,31,5 nuevas áreas con prioridad peatonal (2019),Área Ambiental Tribunales
Avenida Santa Fe - Maipú - Avenida Libertador - Carlos Pellegrini,-34.595221,-58.379964,31,5 nuevas áreas con prioridad peatonal (2019),Área Ambiental Retiro
Avenida Paseo Colón - Avenida de Mayo - Avenida 9 de Julio - Avenida Independencia,-34.611611,-58.378901,31,5 nuevas áreas con prioridad peatonal (2019),Área Ambiental Casco Histórico
Velez Sarsfield 1271,-34.649257,-58.389235,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 01
Terrada 5850,-34.576563,-58.50935,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 02
Soldado de la Frontera 5144,-34.685573,-58.463178,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 03
Av. J. B. Alberdi 6300,-34.596646,-58.399009,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 04
Av. Piedra Buena 3140,-34.671135,-58.494414,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 05
"Mariano Acosta 3673 (esq. Av. Intendente Rabanal, ex Av. Roca)",-34.666663,-58.444978,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 06
2 de Abril de 1982 Nº 6850,-34.677914,-58.491276,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 07
Osvaldo Cruz 3485,-34.655949,-58.397298,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 08
Irala 1254,-34.655949,-58.397298,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 09
Amancio Alcorta 1402,-34.633416,-58.383498,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 10
Agüero 940,-34.598844,-58.41069,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 11
Olazábal 3960,-34.569897,-58.474182,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 12
Directorio 4210,-34.644394,-58.483234,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 13
Horacio Casco 4446,-34.644394,-58.483234,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 14
Humberto 1° 470,-34.62088,-58.372371,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 15
Osvaldo Cruz 2055,-34.651812,-58.374847,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 16
El Salvador 4087,-34.592652,-58.419943,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 17
Batlle Ordoñez 5080,-34.673817,-58.467346,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 18
Curapaligüe 1905,-34.64287,-58.442517,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 19
Ana María Janer y Charrúa 2330 (Villa 1 11 14),-34.649876,-58.438161,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 20
Gendarmería Nacional 522,-34.584666,-58.374094,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 21
Guzmán 90,-34.592743,-58.449652,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 22
Martínez Castro y Laguna (Pasaje L),-34.656876,-58.457278,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 24
Paseo EE.UU. del Brasil y Avda. Antártida Argentina,-34.58898,-58.370109,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 25
Gurruchaga 1939,-34.587327,-58.425781,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 26
Arias 3783,-34.547646,-58.48683662,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 27
